feature,fuzzy_value,split,num_trades,total_return_pct,win_rate,sharpe_ratio
body_signed_to_tr,Extreme Bullish,train,22,-0.7640677568128952,0.22727272727272727,-0.2105771351339744
body_signed_to_tr,Bullish,train,28,0.7097544909805923,0.42857142857142855,0.14568618331426206
body_signed_to_tr,Bearish,train,400,-2.989408754586479,0.2925,-0.01030811778735399
body_signed_to_tr,Weak Bearish,train,15,-0.5883981013948331,0.26666666666666666,-0.26757236016479896
body_signed_to_tr,Strong Bullish,train,21,-0.008275263989697423,0.3333333333333333,0.004256259565735401
body_signed_to_tr,Neutral Negative,train,16,0.856706491252459,0.5625,0.2839189720483884
body_signed_to_tr,Extreme Bearish,train,20,0.627594160207112,0.4,0.15872625730448503
body_signed_to_tr,Weak Bullish,train,20,-0.1416584079563825,0.25,-0.028908540403998217
body_signed_to_tr,Neutral Positive,train,17,1.1576745349710447,0.47058823529411764,0.315543049759416
volume_percentile_60,Very Low,train,142,5.784286474019345,0.33098591549295775,0.07439125495560116
volume_percentile_60,Medium,train,49,-0.8184728651485264,0.32653061224489793,-0.028174578102746022
volume_percentile_60,High,train,259,2.7632028404514464,0.3590733590733591,0.04065107814695832
volume_percentile_60,Low,train,47,0.6461147894999573,0.2978723404255319,0.023286740992915892
volume_percentile_60,Very High,train,94,-7.675763099130058,0.22340425531914893,-0.1578795700373633
